source_target_gene,n_cells
NUDT5,138
NUDT6,330
NUDT8,153
NUDT9,184
NUDT12,100
NUDT14,272
NUDT15,180
NUDT16,127
NUDT16L1,262
NUDT19,158
NUDT21,57
NUDT22,254
NUF2,312
NUFIP1,100
NUFIP2,245
NUMA1,368
NUMB,224
NUMBL,121
NUP35,166
NUP37,135
NUP42,120
NUP43,86
NUP50,184
NUP54,188
NUP62,40
NUP62CL,166
NUP85,52
NUP88,34
NUP93,155
NUP98,346
NUP107,176
NUP133,99
NUP153,215
NUP155,15
NUP160,157
NUP188,274
NUP205,774
NUP210,271
NUP214,363
NUS1,276
NUSAP1,206
NUTF2,54
NVL,149
NXF1,652
NXT1,168
NXT2,178
OAF,284
OARD1,167
OAT,177
OAZ1,152
OAZ2,193
OBI1,138
OBSL1,386
OCEL1,132
OCIAD1,254
ODC1,211
ODF2,221
ODF2L,174
ODR4,188
OFD1,162
OGA,112
OGDH,4
OGFOD1,162
OGFOD2,152
OGFOD3,163
OGFR,200
OGG1,231
OGT,38
OIP5,264
OLA1,316
OLFML3,468
OLIG1,120
OLIG2,155
OLIG3,273
OMA1,137
ONECUT1,93
ONECUT2,232
ONECUT3,79
OPA1,164
OPA3,159
OPLAH,349
OPN3,208
OR1D2,263
OR1E2,87
OR2A1,366
OR2T5,280
OR2T29,253
OR4F4,121
OR4K1,65
OR4N2,310
OR7A10,116
OR7A17,202
OR51B4,141
OR51B5,152
ORAI1,211
ORAI2,237
ORAI3,150
ORC1,362
ORC2,93
ORC3,315
ORC4,115
ORC5,116
ORC6,144
ORMDL1,236
ORMDL2,234
ORMDL3,250
OS9,220
OSBP,191
OSBP2,299
OSBPL2,261
OSBPL3,166
OSBPL5,280
OSBPL6,119
OSBPL8,204
OSBPL9,89
OSBPL11,90
OSER1,222
OSGEP,123
OSGIN2,234
OSR1,70
OSR2,109
OST4,149
OSTC,514
OSTF1,127
OSTM1,131
OTOP1,272
OTP,119
OTUB1,240
OTUD4,192
OTUD5,150
OTUD6B,254
OTUD7B,225
OTX1,303
OTX2,105
OVCA2,223
OVOL1,212
OVOL2,184
OVOL3,162
OXA1L,246
OXCT1,334
OXLD1,226
OXNAD1,316
OXR1,244
OXSM,77
OXSR1,95
P2RX1,139
P2RX4,182
P2RX5,175
P2RY1,27
P4HA1,151
P4HA2,192
P4HB,215
PA2G4,222
PAAF1,94
PABPC1,31
PABPC1L,223
PABPC4,132
PABPN1,162
PACC1,221
PACRGL,70
PACS1,334
PACS2,189
PACSIN2,197
PACSIN3,193
PAF1,88
PAFAH1B1,153
PAFAH1B2,294
PAFAH1B3,143
PAGE1,342
PAGE2B,215
PAGE5,108
PAGR1,233
PAICS,147
PAIP1,251
PAIP2,311
PAK1,137
PAK1IP1,44
PAK2,47
PAK4,101
PALB2,222
PALM,165
PALM3,170
PAM,336
PAM16,90
PAN2,215
PAN3,243
PANK2,311
PANK3,152
PANK4,324
PANX1,169
PAPOLA,48
PAPOLG,358
PAPSS1,186
PAQR3,135
PAQR4,96
PAQR8,177
PARD3,202
PARD6B,210
PARG,113
PARK7,8
PARL,157
PARN,308
PARP1,261
PARP2,506
PARP4,157
PARP6,181
PARP12,111
PARP14,199
PARPBP,136
PARS2,111
PARVB,171
PASD1,119
PASK,85
PATL1,112
PATZ1,519
PAX1,58
PAX2,172
PAX3,337
PAX4,320
PAX5,222
PAX6,285
PAX7,104
PAX8,119
PAX9,98
PAXBP1,158
PAXIP1,128
PAXX,343
PBDC1,172
PBK,145
PBRM1,154
PBX1,285
PBX2,36
PBX3,174
PBX4,145
PBXIP1,105
PC,480
PCBD1,183
PCBD2,146
PCBP1,152
PCBP2,486
PCBP4,209
PCCA,286
PCCB,443
PCED1A,12
PCF11,351
PCGF1,260
PCGF2,239
PCGF3,159
PCGF5,325
PCGF6,179
PCID2,456
PCIF1,148
PCK2,237
PCLAF,134
PCM1,212
PCMT1,177
PCMTD1,185
PCMTD2,184
PCNA,65
PCNP,276
PCNT,142
PCNX3,198
PCNX4,242
PCOLCE,250
PCOLCE2,179
PCSK6,275
PCSK7,255
PCSK9,178
PCTP,272
PCYOX1,81
PCYT1A,103
PCYT2,167
PDAP1,86
PDCD2,127
PDCD2L,101
PDCD4,190
PDCD5,527
PDCD6,421
PDCD6IP,597
PDCD7,115
PDCD10,325
PDCD11,26
PDCL,85
PDCL3,206
PDE3B,252
PDE4A,299
PDE4DIP,288
PDE6D,311
PDE7A,252
PDE8A,432
PDE12,140
PDF,181
PDGFA,83
PDHA1,317
PDHB,158
PDHX,368
PDIA3,120
PDIA4,127
PDIA5,318
PDIA6,57
PDIK1L,82
PDK1,69
PDK2,161
PDLIM1,230
PDLIM2,285
PDLIM4,114
PDLIM5,111
PDLIM7,270
PDP2,235
PDPK1,140
PDPR,160
PDRG1,212
PDS5A,146
PDS5B,187
PDSS1,130
PDSS2,201
PDX1,292
PDXDC1,60
PDXK,240
PDXP,154
PDZD8,122
PDZD11,137
PEA15,185
PEAK1,258
PEBP1,145
PECR,290
PEF1,118
PEG3,82
PELI1,260
PELO,466
PELP1,59
PEMT,205
PEPD,224
PER3,361
PES1,50
PET100,70
PET117,182
PEX1,99
PEX2,130
PEX3,146
PEX5,221
PEX6,224
PEX7,55
PEX10,214
PEX11B,93
PEX13,98
PEX14,131
PEX16,148
PEX19,421
PEX26,84
PFAS,75
PFDN1,126
PFDN2,95
PFDN4,125
PFDN5,241
PFDN6,211
PFKFB2,62
PFKFB4,402
PFKL,484
PFKM,353
PFKP,142
PFN1,234
PGAM1,296
PGAM5,174
PGAP2,271
PGBD1,179
PGBD2,112
PGD,211
PGGT1B,81
PGK1,103
PGLS,231
PGM2,38
PGM2L1,173
PGM3,151
PGP,240
PGPEP1,77
PGR,144
PGRMC1,217
PGRMC2,189
PGS1,229
PHACTR1,379
PHACTR2,165
PHACTR4,170
PHAX,404
PHB,112
PHB2,224
PHC2,200
PHC3,246
PHF1,232
PHF2,274
PHF3,57
PHF5A,122
PHF6,72
PHF7,279
PHF8,188
PHF10,146
PHF12,330
PHF13,219
PHF14,161
PHF19,18
PHF20,197
PHF20L1,57
PHF21A,61
PHF23,261
PHGDH,144
PHIP,255
PHKA2,249
PHKB,309
PHKG1,131
PHKG2,251
PHLDA2,112
PHLDB1,212
PHLDB3,42
PHOSPHO2,151
PHOX2A,270
PHOX2B,33
PHPT1,199
PHRF1,225
PHTF1,61
PHTF2,227
PHYH,52
PHYHD1,213
PHYKPL,231
PI4K2A,143
PI4K2B,137
PI4KA,283
PI4KB,63
PIAS1,319
PIAS2,266
PIAS3,228
PIAS4,130
PIBF1,68
PICALM,95
PICK1,75
PIEZO1,130
PIF1,570
PIGA,101
PIGB,127
PIGC,49
PIGF,152
PIGG,194
PIGH,252
PIGK,163
PIGL,204
PIGM,228
PIGN,247
PIGO,177
PIGP,259
PIGQ,130
PIGS,138
PIGT,345
PIGU,136
PIGV,215
PIGW,141
PIGX,113
PIH1D1,203
PIK3C2A,17
PIK3C3,242
PIK3CA,134
PIK3CB,126
PIK3CD,89
PIK3CG,172
PIK3R1,233
PIK3R2,336
PIK3R4,142
PIKFYVE,232
PILRB,77
PIM1,171
PIM2,216
PIM3,92
PIN1,37
PIN4,83
PINK1,1745
PINX1,208
PIP4K2A,194
PIP4K2B,245
PIP4K2C,164
PIP4P1,107
PIP4P2,339
PIP5K1A,55
PIP5K1C,324
PIR,306
PISD,130
PITHD1,47
PITPNA,186
PITPNB,140
PITPNC1,55
PITPNM1,235
PITRM1,130
PITX1,218
PITX2,393
PITX3,209
PIWIL4,132
PJA2,130
PKIB,316
PKIG,335
PKLR,209
PKM,357
PKMYT1,148
PKN1,585
PKN2,93
PKN3,197
PKNOX1,257
PKNOX2,118
PKP3,382
PKP4,192
PLA2G6,155
PLA2G10,358
PLA2G12A,37
PLA2G15,170
PLAA,260
PLAG1,206
PLAGL1,328
PLAGL2,278
PLAUR,92
PLBD1,37
PLBD2,228
PLCB1,191
PLCB3,98
PLCB4,202
PLCD1,119
PLCD3,316
PLCG1,213
PLCL2,40
PLCXD1,193
PLD1,255
PLD3,517
PLD6,150
PLEC,398
PLEKHA1,92
PLEKHA2,229
PLEKHA3,219
PLEKHA4,203
PLEKHA5,166
PLEKHA8,257
PLEKHB2,131
PLEKHF1,142
PLEKHF2,137
PLEKHG2,149
PLEKHG4,257
PLEKHH3,384
PLEKHJ1,23
PLEKHM2,241
PLEKHN1,248
PLEKHO1,277
PLIN2,254
PLIN3,171
PLK1,29
PLK3,120
PLK4,43
PLOD1,179
PLOD2,188
PLOD3,354
PLP2,178
PLPBP,194
PLRG1,49
PLS1,282
PLSCR1,185
PLSCR3,136
PLTP,214
PLXNA1,215
PLXNB1,79
PLXNB2,231
PLXND1,392
PMAIP1,373
PMF1,85
PML,162
PMM1,218
PMM2,224
PMP22,248
PMPCA,179
PMPCB,417
PMS1,98
PMS2,139
PMVK,203
PNISR,314
PNKD,199
PNKP,373
PNMA1,212
PNMA8A,141
PNMT,210
PNN,86
PNO1,63
PNP,270
PNPLA2,222
PNPLA4,281
PNPLA6,213
PNPLA8,163
PNPO,106
PNPT1,153
PNRC1,337
PNRC2,101
POC1A,233
POC1B,166
POC5,152
PODXL2,155
POFUT1,111
POFUT2,230
POGK,184
POGLUT1,212
POGLUT2,43
POGLUT3,165
POGZ,71
POLA1,170
POLA2,138
POLB,74
POLD1,112
POLD2,83
POLD3,85
POLD4,352
POLDIP2,80
POLDIP3,128
POLE,120
POLE2,153
POLE3,131
POLE4,130
POLG,240
POLG2,327
POLH,242
POLK,260
POLL,94
POLM,304
POLQ,240
POLR1A,142
POLR1B,108
POLR1C,292
POLR1D,203
POLR1E,247
POLR2A,231
POLR2B,180
POLR2C,86
POLR2D,336
POLR2E,448
POLR2F,184
POLR2G,46
POLR2H,47
POLR2I,110
POLR2J3,200
POLR2K,20
POLR2L,77
POLR2M,111
POLR3A,13
POLR3B,130
POLR3C,214
POLR3D,200
POLR3E,367
POLR3F,220
POLR3G,161
POLR3GL,167
POLR3H,259
POLR3K,172
POLRMT,308
POM121,146
POM121C,70
POMGNT1,202
POMGNT2,178
POMP,29
POMT1,214
POMT2,270
PON2,65
POP1,104
POP4,149
POP5,65
POP7,364
POPDC3,247
POR,260
POT1,19
POTEI,210
POU1F1,145
POU2AF1,66
POU2F1,241
POU2F2,251
POU2F3,350
POU3F1,316
POU3F2,102
POU3F3,163
POU3F4,157
POU4F1,252
POU4F2,180
POU4F3,332
POU5F1,435
POU5F1B,158
POU5F2,226
POU6F1,65
POU6F2,164
PPA1,199
PPA2,147
PPAN,75
PPARA,289
PPARD,90
PPARG,121
PPARGC1B,340
PPAT,12
PPCDC,492
PPCS,165
PPDPF,40
PPFIA1,252
PPFIA3,518
PPFIBP1,219
PPHLN1,172
PPIA,297
PPIB,189
PPIC,416
PPID,282
PPIE,64
PPIF,256
PPIG,112
PPIH,187
PPIL1,55
PPIL2,310
PPIL3,273
PPIL4,79
PPIP5K1,588
PPIP5K2,121
PPM1A,38
PPM1B,201
PPM1D,78
PPM1F,181
PPM1G,269
PPM1H,73
PPM1K,218
PPM1N,183
PPME1,497
PPOX,68
PPP1CA,546
PPP1CB,279
PPP1CC,269
PPP1R2,119
PPP1R3D,166
PPP1R3E,577
PPP1R7,192
PPP1R8,114
PPP1R9B,167
PPP1R10,21
PPP1R11,132
PPP1R12A,490
PPP1R12B,44
PPP1R12C,164
PPP1R14A,278
PPP1R14B,85
PPP1R14C,193
PPP1R15A,91
PPP1R15B,316
PPP1R16A,101
PPP1R16B,171
PPP1R18,515
PPP1R26,163
PPP1R35,133
PPP1R37,150
PPP2CA,471
PPP2CB,259
PPP2R1A,1061
PPP2R1B,41
PPP2R2A,80
PPP2R2D,98
PPP2R3B,233
PPP2R3C,137
PPP2R5A,188
PPP2R5C,51
PPP2R5D,112
PPP2R5E,129
PPP3CA,124
PPP3CB,85
PPP3CC,195
PPP3R1,143
PPP4C,271
PPP4R1,50
PPP4R2,406
PPP5C,271
PPP6C,240
PPP6R1,306
PPP6R2,299
PPP6R3,222
PPRC1,262
PPT1,86
PPT2,65
PPTC7,304
PPWD1,28
PPY,39
PQBP1,135
PRADC1,270
PRAME,62
PRC1,382
PRCC,261
PRCP,372
PRDM1,216
PRDM2,143
PRDM4,176
PRDM5,312
PRDM6,130
PRDM8,327
PRDM9,355
PRDM10,47
PRDM12,149
PRDM13,385
PRDM14,205
PRDM15,47
PRDM16,76
PRDX1,176
PRDX2,130
PRDX3,217
PRDX4,84
PRDX5,182
PRDX6,228
PREB,110
PRELID1,263
PRELID2,111
PRELID3B,105
PREP,103
PREPL,112
PRG2,174
PRICKLE3,280
PRIM1,102
PRIM2,65
PRIMPOL,171
PRKAA1,55
PRKAB1,409
PRKAB2,272
PRKACA,64
PRKAG1,92
PRKAR1A,148
PRKAR1B,188
PRKAR2A,183
PRKAR2B,296
PRKCA,153
PRKCB,210
PRKCI,284
PRKCQ,187
PRKCSH,206
PRKD2,365
PRKD3,252
PRKDC,35
PRKRA,269
PRKRIP1,460
PRKX,193
PRMT1,107
PRMT2,217
PRMT3,211
PRMT5,199
PRMT6,113
PRMT7,157
PRNP,193
PRODH,939
PROP1,243
PRORP,40
PROS1,223
PROSER1,175
PROSER2,190
PROX1,340
PROX2,149
PRPF3,43
PRPF4,25
PRPF4B,281
PRPF6,126
PRPF8,63
PRPF18,203
PRPF19,70
PRPF31,26
PRPF38A,26
PRPF38B,38
PRPF39,88
PRPF40A,134
PRPF40B,86
PRPS1,76
PRPS2,196
PRPSAP1,186
PRPSAP2,292
PRR3,282
PRR4,83
PRR5,114
PRR7,142
PRR11,144
PRR12,158
PRR13,157
PRR14,131
PRR14L,89
PRRC1,268
PRRC2A,185
PRRC2B,134
PRRC2C,81
PRRX1,183
PRRX2,279
PRSS16,307
PRSS21,114
PRSS50,467
PRSS57,192
PRTFDC1,170
PRUNE1,195
PRXL2A,272
PRXL2C,129
PSAP,74
PSAT1,122
PSD4,116
PSEN1,128
PSEN2,151
PSENEN,120
PSIP1,254
PSKH1,110
PSMA1,108
PSMA2,106
PSMA3,202
PSMA4,197
PSMA5,8
PSMA6,71
PSMA7,63
PSMB1,129
PSMB2,59
PSMB3,32
PSMB4,197
PSMB5,205
PSMB6,189
PSMB7,266
PSMB10,196
PSMC1,140
PSMC2,269
PSMC3,94
PSMC3IP,144
PSMC4,131
PSMC5,24
PSMC6,68
PSMD1,194
PSMD2,29
PSMD3,108
PSMD4,218
PSMD5,190
PSMD6,200
PSMD7,178
PSMD8,53
PSMD9,198
PSMD10,168
PSMD11,119
PSMD12,210
PSMD13,156
PSMD14,23
PSME1,288
PSME2,372
PSME3,67
PSME4,196
PSMF1,120
PSMG1,321
PSMG2,364
PSMG3,791
PSMG4,80
PSPC1,179
PSPH,57
PSRC1,174
PSTK,777
PSTPIP2,290
PTAR1,182
PTBP1,71
PTBP2,118
PTBP3,338
PTCD1,194
PTCD2,174
PTCD3,99
PTDSS1,43
PTDSS2,277
PTEN,222
PTER,54
PTF1A,241
PTGER3,308
PTGES2,270
PTGES3,71
PTGFRN,228
PTGR2,188
PTK2,302
PTK2B,221
PTK7,212
PTMA,346
PTMS,186
PTOV1,79
PTP4A1,349
PTP4A2,59
PTP4A3,360
PTPA,232
PTPMT1,271
PTPN1,371
PTPN2,261
PTPN4,177
PTPN7,154
PTPN9,78
PTPN11,250
PTPN12,252
PTPN18,427
PTPN23,371
PTPRA,260
PTPRC,109
PTPRF,185
PTPRG,110
PTPRH,271
PTPRR,227
PTPRS,113
PTRH1,191
PTRH2,142
PTRHD1,203
PTS,143
PTTG1,23
PTTG1IP,125
PUF60,100
PUM1,206
PUM2,245
PURA,321
PURB,240
PURG,143
PUS1,226
PUS3,128
PUS7,21
PUS7L,118
PUS10,104
PUSL1,185
PVR,191
PWP1,72
PWP2,39
PWWP2A,243
PWWP2B,351
PWWP3A,39
PXK,283
PXMP2,408
PXMP4,263
PXN,431
PYCARD,170
PYCR1,355
PYCR2,153
PYCR3,263
PYDC2,56
PYGB,357
PYGL,59
PYGO2,91
PYROXD1,211
PYURF,114
QARS,205
QDPR,337
QKI,188
QPCTL,141
QPRT,431
QRICH1,43
QRSL1,286
QSER1,287
QSOX1,200
QSOX2,242
QTRT1,39
QTRT2,184
R3HCC1,196
R3HCC1L,134
R3HDM1,346
R3HDM2,189
R3HDM4,262
RAB1A,350
RAB1B,48
RAB2A,180
RAB2B,252
RAB3GAP1,115
RAB3GAP2,186
RAB3IL1,80
RAB3IP,180
RAB4A,656
RAB4B,701
RAB5A,163
RAB5B,78
RAB5C,374
RAB5IF,113
RAB6A,148
RAB7A,67
RAB8A,159
RAB8B,151
RAB9A,296
RAB10,155
RAB11A,320
RAB11B,134
RAB11FIP1,68
RAB11FIP4,156
RAB12,285
RAB13,253
RAB14,155
RAB18,66
RAB20,49
RAB21,137
RAB22A,98
RAB23,183
RAB24,260
RAB27A,279
RAB28,145
RAB30,93
RAB31,171
RAB32,54
RAB35,82
RAB40B,43
RAB40C,252
RABAC1,250
RABEP1,189
RABEP2,254
RABEPK,210
RABGAP1,321
RABGAP1L,373
RABGEF1,233
RABGGTA,129
RABGGTB,141
RABIF,259
RABL3,124
RABL6,121
RAC1,406
RAC2,277
RAC3,385
RACGAP1,95
RACK1,50
RAD1,165
RAD9A,113
RAD17,295
RAD18,264
RAD21,291
RAD23A,200
RAD23B,97
RAD50,169
RAD51,244
RAD51AP1,247
RAD51B,40
RAD51C,95
RAD51D,362
RAD52,432
RAD54B,263
RAD54L,219
RAD54L2,23
RAE1,78
RAF1,135
RAG1,84
RAI1,94
RAI14,153
RALA,111
RALB,49
RALBP1,224
RALGAPA1,307
RALGAPB,227
RALGDS,462
RALGPS2,193
RALY,197
RAMAC,148
RAN,149
RANBP1,176
RANBP2,198
RANBP3,151
RANBP6,134
RANBP9,261
RANBP10,25
RANGAP1,123
RANGRF,161
RAP1A,406
RAP1B,171
RAP1GAP,1270
RAP1GDS1,178
RAP2A,109
RAP2B,157
RAP2C,130
RAPGEF1,74
RAPGEF2,109
RAPGEF6,52
RARA,211
RARB,119
RARG,320
RARS,273
RARS2,187
RASA1,398
RASA2,280
RASA3,287
RASGEF1A,277
RASGRP2,350
RASSF1,374
RASSF3,31
RASSF5,374
RASSF7,146
RAVER1,356
RAX,266
RAX2,172
RB1,433
RB1CC1,246
RBAK,652
RBAK-RBAKDN,76
RBBP4,144
RBBP5,56
RBBP6,92
RBBP7,136
RBBP8,161
RBCK1,159
RBFA,196
RBFOX2,191
RBIS,145
RBL1,256
RBL2,564
RBM3,190
RBM4,237
RBM4B,199
RBM5,99
RBM6,187
RBM7,113
RBM8A,25
RBM10,255
RBM12,149
RBM12B,133
RBM14-RBM4,630
RBM15,259
RBM15B,273
RBM17,124
RBM18,168
RBM19,77
RBM22,9
RBM23,160
RBM25,49
RBM26,168
RBM27,146
RBM28,42
RBM33,188
RBM34,206
RBM38,188
RBM39,103
RBM41,118
RBM42,86
RBM45,261
RBM48,82
RBMX,92
RBMX2,126
RBMXL1,132
RBP5,169
RBPJ,123
RBPJL,203
RBPMS2,329
RBX1,67
RC3H1,72
RC3H2,166
RCAN1,58
RCBTB2,372
RCC1,179
RCC1L,92
RCC2,252
RCCD1,363
RCE1,271
RCHY1,251
RCL1,107
RCN1,610
RCN2,144
RCN3,235
RCOR1,66
RCOR3,98
RCSD1,282
RDH10,30
RDH11,202
RDH13,573
RDH14,21
RDX,303
RECQL,134
RECQL4,365
RECQL5,94
REEP3,184
REEP4,187
REEP5,284
REEP6,144
REL,169
RELA,185
RELB,451
RELL2,55
RELN,194
RELT,192
RENBP,272
REPIN1,317
REPS1,177
RER1,116
RERE,151
RESF1,126
REST,472
RETREG2,227
RETREG3,161
RETSAT,129
REV1,147
REV3L,217
REX1BD,134
REXO1,190
REXO2,98
REXO4,99
RFC1,160
RFC2,133
RFC3,113
RFC4,113
RFC5,145
RFESD,298
RFFL,47
RFK,46
RFLNB,113
RFNG,172
RFPL4B,129
RFT1,244
RFWD3,64
RFX1,181
RFX2,151
RFX3,157
RFX4,155
RFX5,163
RFX6,208
RFX7,112
RFX8,249
RFXANK,133
RFXAP,174
RGCC,207
RGL2,341
RGP1,240
RGPD6,466
RGS10,342
RGS14,168
RGS16,230
RGS19,169
RGS20,432
RHAG,98
RHBDD1,326
RHBDD2,387
RHBDD3,244
RHCE,270
RHD,233
RHEB,67
RHEBL1,68
RHNO1,147
RHOA,119
RHOBTB1,167
RHOBTB3,152
RHOC,235
RHOG,956
RHOH,96
RHOQ,563
RHOT1,322
RHOT2,382
RHOXF1,245
RHOXF2,87
RHOXF2B,143
RHPN1,572
RIC8A,488
RICTOR,172
RIDA,54
RIF1,192
RILP,171
RILPL2,219
RIMKLB,124
RING1,256
RINT1,223
RIOK1,246
RIOK2,98
RIOK3,116
RIOX1,232
RIOX2,206
RIPK1,423
RIPK2,205
RIPOR1,228
RIPOR3,288
RIT1,105
RLF,156
RLIM,178
RMDN1,180
RMDN3,128
RMI1,354
RMI2,218
RMND1,112
RMND5A,239
RMND5B,271
RNASE1,79
RNASEH1,78
RNASEH2A,166
RNASEH2B,94
RNASEH2C,213
RNASEK,20
RNASET2,113
RND2,75
RNF2,114
RNF4,36
RNF5,119
RNF6,138
RNF7,188
RNF8,352
RNF10,281
RNF11,290
RNF13,211
RNF14,513
RNF19A,242
RNF19B,340
RNF20,99
RNF24,79
RNF25,217
RNF26,72
RNF31,178
RNF34,23
RNF40,273
RNF41,257
RNF44,176
RNF103,249
RNF111,298
RNF113A,87
RNF114,265
RNF115,228
RNF121,165
RNF123,355
RNF125,233
RNF126,230
RNF130,177
RNF138,299
RNF139,352
RNF141,314
RNF144A,223
RNF145,318
RNF146,247
RNF149,75
RNF157,237
RNF166,434
RNF167,112
RNF168,168
RNF169,161
RNF170,435
RNF181,267
RNF182,192
RNF185,133
RNF187,326
RNF207,527
RNF208,119
RNF213,216
RNF214,189
RNF216,349
RNF217,254
RNF220,214
RNFT1,164
RNFT2,201
RNGTT,208
RNH1,189
RNMT,208
RNPC3,90
RNPEP,252
RNPEPL1,104
RNPS1,219
RO60,298
ROCK1,170
ROCK2,153
ROGDI,238
ROMO1,149
ROR2,195
RORA,128
RORB,117
RORC,215
RP9,32
RPA1,321
RPA2,117
RPA3,101
RPAIN,146
RPAP1,75
RPAP2,152
RPAP3,34
RPE,206
RPF1,57
RPF2,29
RPGR,178
RPGRIP1L,150
RPIA,303
RPL3,1963
RPL4,187
RPL5,109
RPL6,90
RPL7,130
RPL7A,10
RPL7L1,37
RPL8,233
RPL9,136
RPL10,143
RPL10A,116
RPL11,204
RPL12,147
RPL13,152
RPL13A,283
RPL14,64
RPL15,98
RPL17,32
RPL17-C18orf32,96
RPL18,148
RPL18A,56
RPL19,117
RPL21,118
RPL22,280
RPL22L1,226
RPL23,132
RPL23A,52
RPL24,189
RPL26,87
RPL26L1,315
RPL27,15
RPL27A,40
RPL28,106
RPL29,142
RPL30,161
RPL31,118
RPL32,147
RPL34,151
RPL35,51
RPL35A,91
RPL36,86
RPL36A,104
RPL36AL,313
RPL37,277
RPL37A,264
RPL38,82
RPL39,67
RPL39L,231
RPL41,93
RPLP0,87
RPLP1,97
RPLP2,179
RPN1,103
RPN2,191
RPP14,87
RPP21,111
RPP25,219
RPP25L,63
RPP30,101
RPP38,58
RPP40,49
RPRD1A,87
RPRD1B,64
RPRD2,105
RPS2,78
RPS3,163
RPS3A,129
RPS4X,63
RPS5,41
RPS6,58
RPS6KA1,332
RPS6KA3,434
RPS6KA4,204
RPS6KB1,146
RPS6KB2,45
RPS6KC1,118
RPS6KL1,264
RPS7,125
RPS8,17
RPS9,181
RPS10,70
RPS10-NUDT3,114
RPS11,115
RPS12,261
RPS13,32
RPS14,93
RPS15,19
RPS15A,175
RPS16,20
RPS17,130
RPS18,41
RPS19,160
RPS19BP1,60
RPS20,128
RPS21,94
RPS23,68
RPS24,89
RPS25,75
RPS26,32
RPS27,87
RPS27A,26
RPS27L,139
RPS28,202
RPS29,377
RPSA,109
RPTOR,105
RPUSD1,424
RPUSD2,160
RPUSD3,254
RPUSD4,181
RRAGA,66
RRAGB,89
RRAGC,362
RRAGD,246
RRAS,188
RRAS2,197
RRBP1,188
RREB1,151
RRM1,74
RRM2,493
RRM2B,265
RRN3,59
RRNAD1,151
RRP1,112
RRP1B,125
RRP7A,70
RRP8,215
RRP9,185
RRP12,87
RRP15,36
RRP36,61
RRS1,67
RSAD1,205
RSBN1,166
RSBN1L,154
RSC1A1,71
RSF1,68
RSKR,248
RSL1D1,427
RSL24D1,78
RSPRY1,139
RSRC1,69
RSRC2,167
RSU1,24
RTCA,144
RTCB,298
RTEL1,424
RTF1,56
RTF2,175
RTKN2,86
RTL8A,225
RTL8C,318
RTL10,39
RTN2,158
RTN3,112
RTN4,122
RTN4IP1,144
RTRAF,298
RTTN,237
RUFY1,264
RUFY2,190
RUFY3,444
RUNDC1,164
RUNX1,180
RUNX2,153
RUNX3,255
RUSC1,282
RUVBL1,67
RUVBL2,6
RWDD1,181
RWDD2B,136
RWDD3,60
RWDD4,204
RXRA,92
RXRB,116
RXRG,96
RXYLT1,248
RYBP,134
RYK,298
S100A1,394
S100A4,261
S100A6,111
S100A10,250
S100A11,199
S100A13,230
S100P,37
S100PBP,118
SAAL1,296
SAC3D1,132
SACM1L,240
SACS,283
SAE1,99
SAFB,112
SAFB2,178
SAGE1,160
SALL1,70
SALL2,254
SALL3,221
SALL4,67
SAMD1,196
SAMD4B,176
SAMHD1,205
SAMM50,103
SAMSN1,128
SAP18,88
SAP30,39
SAP30BP,97
SAP30L,149
SAP130,266
SAPCD2,375
SAR1A,185
SAR1B,251
SARNP,185
SARS,20
SARS2,317
SART1,224
SART3,137
SASS6,129
SAT1,303
SAT2,89
SATB1,385
SATB2,355
SAV1,117
SAYSD1,134
SBDS,261
SBF1,192
SBNO1,414
SBNO2,167
SC5D,181
SCAF1,146
SCAF4,254
SCAF8,181
SCAF11,167
SCAI,258
SCAMP1,31
SCAMP2,363
SCAMP3,203
SCAMP4,153
SCAND1,318
SCAP,334
SCAPER,74
SCARB1,218
SCARB2,308
SCCPDH,209
SCD,22
SCFD1,118
SCFD2,141
SCG3,74
SCIN,133
SCLT1,210
SCLY,184
SCMH1,188
SCML2,64
SCML4,132
SCNM1,337
SCO1,202
SCO2,153
SCOC,275
SCP2,200
SCRIB,175
SCRN2,293
SCRN3,109
SCRT1,234
SCRT2,240
SCYL1,127
SCYL2,275
SDAD1,140
SDC1,283
SDC3,112
SDCBP,324
SDCCAG8,153
SDE2,215
SDF2,103
SDF2L1,82
SDF4,163
SDHA,128
SDHAF1,21
SDHAF2,267
SDHB,34
SDHC,198
SDHD,103
SDR39U1,148
SDSL,89
SEBOX,60
SEC11A,329
SEC11C,73
SEC13,22
SEC14L1,514
SEC16A,368
SEC22A,96
SEC22B,116
SEC22C,82
SEC23A,183
SEC23B,280
SEC23IP,108
SEC24A,110
SEC24B,93
SEC24C,70
SEC24D,102
SEC31A,384
SEC61A1,207
SEC61B,244
SEC61G,55
SEC62,18
SEC63,115
SECISBP2,230
SECISBP2L,235
SEH1L,95
SEL1L,348
SEL1L3,172
SELENBP1,185
SELENOF,183
SELENOH,223
SELENOI,144
SELENOK,123
SELENOM,103
SELENOO,185
SELENOP,242
SELENOS,111
SELENOT,169
SELENOW,80
SELPLG,186
SEM1,21
SEMA4B,157
SEMA4C,542
SENP1,116
SENP2,155
SENP3,333
SENP5,70
SENP6,169
SENP7,353
SEPHS1,96
SEPHS2,254
SEPSECS,228
SEPTIN1,643
SEPTIN2,16
SEPTIN5,274
SEPTIN6,126
SEPTIN7,175
SEPTIN8,299
SEPTIN9,284
