context,gene,mean_log2_cpm,log2fc_vs_rest,min_pairwise_log2fc,cell_fraction,construct_consistency,pvalue,fdr
C,NOS2,0.017215628317607222,-0.03076877554324159,-0.0750551881343583,0.0002717391304347826,0.08695652173913043,0.02119009069489193,0.027076389330421412
C,ADRA2B,0.01658108252279099,-0.029347930996000447,-0.07527694451479189,0.0002717391304347826,0.06521739130434782,0.03925334200770484,0.04928741107241151
C,ARPC3,6.787063033551612,-0.02226146311377253,-0.07537378281155416,0.8421739130432123,0.043478260869565216,0.02346286999763473,0.029910398243648672
C,FGF21,0.0035580445753739557,-0.03967143883620307,-0.07551225894868732,5.4347826086956524e-05,0.021739130434782608,0.0001413149537514292,0.00020042779810784705
C,ANKDD1B,0.6470685240129395,0.2635853715831128,-0.07558417250085847,0.012391304347826135,0.43478260869565216,1.6336241992844207e-05,2.397715790396624e-05
C,RPRD2,5.450366875059889,0.7881691681727601,-0.07566064722364274,0.5578804347824751,0.15217391304347827,1.9719892953068073e-13,3.7216779643504135e-13
C,TAFA5,0.0,-0.04505861336171653,-0.07596031436548975,0.0,0.0,3.5189797309417215e-06,5.284172042905762e-06
C,SNAPC3,8.07718675026912,0.21551842361190676,-0.07623402708192195,0.9661413043475024,0.0,6.342890663208171e-10,1.0720728924873419e-09
C,KLF14,0.0,-0.04179616717565407,-0.07626614313679234,0.0,0.0,0.0001565492709014072,0.00022152612335769867
C,CDC14A,3.5305417828532217,0.20722103144215875,-0.07652600376732543,0.18619565217391984,0.2608695652173913,8.887132744533658e-07,1.3604132415498663e-06
C,ADAMTS9,0.0,-0.040045897116939955,-0.07657439148348304,0.0,0.0,0.0007521140627399638,0.0010353509563068967
C,SNRPF,6.441870378681039,0.8170580359886639,-0.07657997258203508,0.7694565217388983,0.10869565217391304,1.5128908193272676e-13,2.8657405513687907e-13
C,F13B,0.006995544954514697,-0.06726609701831343,-0.07667005926916912,0.00010869565217391305,0.043478260869565216,6.125343761592426e-06,9.12254869283128e-06
C,DYDC1,0.006971607128346075,-0.03860888986736398,-0.0768801700613979,0.00010869565217391305,0.043478260869565216,0.001723575099351038,0.0023350158856924553
C,TPRG1,0.04837078045312126,-0.02166320901886925,-0.07689458979551134,0.0007608695652173912,0.2608695652173913,0.2577771674338813,0.29858651525325763
C,ZNF91,4.711297307716443,0.26832963184381065,-0.07744637755459483,0.3868478260869025,0.17391304347826086,1.235226379243734e-09,2.06778524853438e-09
C,STON2,5.903382915299832,0.5894048425136633,-0.0775960843603496,0.6371195652172208,0.21739130434782608,1.006358278538597e-12,1.857283208141388e-12
C,CCNG1,8.07152676396463,0.3111789753643892,-0.07767593893686708,0.9693478260866314,0.0,3.241669319760526e-11,5.708109976543642e-11
C,TMEM119,0.04535303214363277,-0.02350309197188167,-0.07777099970000459,0.0006521739130434782,0.2391304347826087,0.16838007284355508,0.1978687394591089
C,ESM1,0.0035913780693481077,-0.049066592454246716,-0.07784255636231943,5.4347826086956524e-05,0.021739130434782608,0.00010936073600261356,0.00015584640679249803
C,DPYS,0.031757794443950535,-0.03043903635034434,-0.07788201063309498,0.0004891304347826087,0.1956521739130435,0.0314884399826573,0.03972602166089774
C,TRIML2,0.02383617370694887,-0.028809648995504034,-0.07788345127954749,0.0003804347826086957,0.13043478260869565,0.06644302764944504,0.08183071713364998
C,HAMP,0.013862653826032056,-0.033831700288345375,-0.07789606021873259,0.0002173913043478261,0.06521739130434782,0.009482354475770088,0.012374065307664205
C,GRIN2C,0.04546118646486485,-0.02181601089436102,-0.07801338311669667,0.0007065217391304347,0.2608695652173913,0.21225384998937938,0.2472625936170198
C,RTL4,0.0,-0.03912187924859563,-0.07824375849719126,0.0,0.0,2.1257527159306892e-05,3.10723046646766e-05
C,CST5,0.0,-0.041133297900405714,-0.07842889884819146,0.0,0.0,5.295973525998367e-05,7.631027628465847e-05
C,CCT8L2,0.010440580432211381,-0.03399921973497028,-0.07843901990215195,0.00016304347826086958,0.06521739130434782,0.0025714790071392065,0.0034546734642487073
C,INAFM1,4.100094126499164,0.0805352278655409,-0.07857088804920487,0.2801630434782565,0.30434782608695654,0.005803535566023204,0.007658567690480493
C,EMILIN3,0.01771570664118571,-0.030544859027415067,-0.07880542469601584,0.0002717391304347826,0.10869565217391304,0.042164324133946544,0.052810124969549996
C,GPBAR1,0.19622672036036573,0.017007094193905836,-0.07880753808072019,0.003260869565217389,0.43478260869565216,0.5788549939441774,0.629314225539241
C,ARHGAP36,0.003488775740795787,-0.03768959537340729,-0.07886796648761037,5.4347826086956524e-05,0.021739130434782608,0.0004616993378109796,0.0006409973651697419
C,GALR2,0.031087814756924445,-0.061655398585562654,-0.07895718953006847,0.0004891304347826087,0.17391304347826086,0.00026594396442527693,0.00037273988449623057
C,ADCY3,6.631991951798678,0.4211654784075378,-0.07925576418617464,0.7783695652171551,0.08695652173913043,6.15885542306804e-12,1.1080678337609939e-11
C,ATP1B2,0.3571576225719121,-0.046714562577752805,-0.07945403123634465,0.006086956521739121,0.41304347826086957,0.20693118511913489,0.24128952144286692
C,GGH,8.292743831340376,0.3378225663067038,-0.07948203716600588,0.9463043478257726,0.043478260869565216,2.128043659471675e-11,3.768300510318035e-11
C,GALNTL5,0.0,-0.03975773646981192,-0.07951547293962384,0.0,0.0,4.265825051296644e-05,6.168737178189818e-05
C,BLVRB,5.8198398835929614,0.23761933406757407,-0.07964155492415248,0.6268478260867908,0.08695652173913043,1.1481124958776098e-09,1.923866987893286e-09
C,COA5,5.428971161666925,0.41741272121585205,-0.07971548537842388,0.5543478260868245,0.13043478260869565,1.1796504071051353e-11,2.105398786101644e-11
C,DNAL1,4.764248216498914,0.29197179270517903,-0.07981577539530971,0.4053260869564591,0.2391304347826087,7.433093693962265e-10,1.2538229310112193e-09
C,VCX3B,0.0034906562580485838,-0.04705168982206747,-0.07999663074624332,5.4347826086956524e-05,0.021739130434782608,4.143785017914985e-06,6.2088097450900166e-06
C,GPR45,0.006917091475092288,-0.036544972329468996,-0.08000703613403028,0.00010869565217391305,0.043478260869565216,0.002654111200509065,0.0035631034320198845
C,OTC,0.0070052938956753725,-0.03653656273197349,-0.08007841935962234,0.00010869565217391305,0.043478260869565216,0.002746910604129504,0.003685816263128591
C,CYP2C19,0.0,-0.05414795504485308,-0.08018770197780023,0.0,0.0,6.835407601605343e-08,1.083203155883299e-07
C,ELN,0.05555415268080197,-0.028882561865659427,-0.08022199951141265,0.0008695652173913042,0.30434782608695654,0.22526800640617906,0.2618143711730664
C,HEATR5B,5.650538426696653,0.26571142393804337,-0.08028855917939826,0.5990760869563689,0.17391304347826086,7.437906762366803e-10,1.2545206227424824e-09
C,KCNA2,0.0,-0.04025165319859835,-0.0805033063971967,0.0,0.0,0.00011481737516945351,0.00016352189456816121
C,CCDC40,2.663252300735333,0.3717807232898589,-0.08058571535627479,0.10521739130435097,0.30434782608695654,3.851614387774559e-09,6.355232322705298e-09
C,KIF26B,0.020915423745731066,-0.05047371282951309,-0.08069663129576178,0.00032608695652173916,0.13043478260869565,0.001488444199552129,0.002020903761926711
C,GLRB,4.727405123607006,0.8328477362221478,-0.0813803084812399,0.3636956521738698,0.17391304347826086,2.990759656776842e-13,5.611231901097916e-13
C,DUSP1,7.544788854221249,1.5812860634410821,-0.08149039559720617,0.8735326086953716,0.043478260869565216,2.4824048060194958e-14,4.8601741252862154e-14
C,ZNF34,2.65469446988812,0.24763701109342628,-0.08150667494290076,0.1033152173913074,0.3695652173913043,1.942733441434859e-06,2.9420394566197286e-06
C,OTOR,0.003514366651901618,-0.0390349558467842,-0.08158427834547002,5.4347826086956524e-05,0.021739130434782608,0.00020863771666303075,0.00029362007767605355
C,BIN3,4.951598591243639,0.3237312873667211,-0.08195616664909977,0.44418478260861494,0.15217391304347827,1.5029629371020315e-10,2.5877380261345176e-10
C,PCDHA3,0.010533005582806522,-0.03751059396573154,-0.08199121145465649,0.00016304347826086958,0.06521739130434782,0.002544065406409492,0.0034188357752872973
C,FBXO8,5.865526323800786,0.2930109594999317,-0.08206448779770437,0.6463586956519991,0.17391304347826086,2.2500379795607382e-10,3.8504112534809936e-10
C,TAFA1,0.006989860376626626,-0.03930546362002321,-0.08208133376490356,0.00010869565217391305,0.043478260869565216,0.0008896748253588043,0.0012203264871577836
C,FAM180A,0.01736452536646919,-0.03243595548893727,-0.08223643634434372,0.0002717391304347826,0.08695652173913043,0.02333481446365908,0.029755340336796044
C,ISCA1,5.293473360359348,0.17765684365094891,-0.08227518603262407,0.5219565217390135,0.1956521739130435,8.193461461595212e-08,1.2956435261752907e-07
C,FAM160A1,5.447856129640125,1.7651920923080935,-0.08245579599520614,0.5548913043476938,0.10869565217391304,2.277961004961506e-14,4.4669824679876825e-14
C,SLC5A2,0.006509266857601927,-0.04171582490712206,-0.08254653847773605,5.4347826086956524e-05,0.021739130434782608,0.0009087256607090405,0.0012454264312383382
C,AC010255.3,0.017289725450412533,-0.07738209966052431,-0.08256012555993208,0.0002173913043478261,0.08695652173913043,1.3252149460421423e-06,2.018094379211095e-06
C,CLDN10,0.013856381109010477,-0.03436681427108328,-0.08259000965117703,0.0002173913043478261,0.08695652173913043,0.007597902250986411,0.009964047722723688
C,RGS9BP,1.0259998595795392,-0.014440626617621355,-0.08283610800454944,0.021902173913043454,0.391304347826087,0.7646816632999616,0.8157108894030145
C,PROX2,0.02444701026984971,-0.029217603956814636,-0.08288221818347899,0.0003804347826086957,0.15217391304347827,0.03928730100032747,0.04932336739188925
C,GABRA1,0.0,-0.043388252368147216,-0.08320462156200986,0.0,0.0,7.375146487752318e-06,1.094782457809481e-05
C,ERICH4,0.027587885910676176,-0.033422497466128284,-0.0833075561193957,0.00043478260869565224,0.15217391304347827,0.029747108297879677,0.03761107641455888
C,CCL7,0.0,-0.04344695886795489,-0.08336154016596675,0.0,0.0,7.08915578520899e-06,1.0530885233029674e-05
C,ZAR1L,0.13064823686451907,0.012606557542588132,-0.08342144625046427,0.0020652173913043486,0.1956521739130435,0.6344989464169395,0.6871823962821831
C,BMP5,0.13365210295365995,0.02508476467341779,-0.08348257360682437,0.0021739130434782613,0.1956521739130435,0.371767987513886,0.41134185746834917
C,ACTBL2,0.017382034737630527,-0.034811134132618285,-0.08359061201670688,0.0002717391304347826,0.10869565217391304,0.006260804189683844,0.00825259488246164
C,DPM3,5.165855153639547,0.24141359313610167,-0.08360463242901162,0.4905978260868542,0.15217391304347827,2.740506893067246e-09,4.539668774509768e-09
C,PTDSS1,8.518947651379996,0.016961202594661273,-0.08399464419427893,0.9818478260866256,0.0,0.1774244937536201,0.2079696504165354
C,SLC2A4RG,5.670812321216715,0.39056551320890787,-0.08406960426520893,0.5947282608694144,0.13043478260869565,2.3728562966149736e-11,4.1945961222019563e-11
C,IRF2,5.485303355807974,0.6564460356522064,-0.0842456484831775,0.554021739130303,0.13043478260869565,7.291707444257281e-13,1.3512370169425077e-12
C,C1orf127,0.06202844846343781,-0.013079784204826604,-0.08443739631285999,0.0009239130434782607,0.32608695652173914,0.526317159674912,0.5743867577585174
C,GLTPD2,0.007085266414980652,-0.04259754089799121,-0.08478820867439685,0.00010869565217391305,0.043478260869565216,0.0002349046316040124,0.00033005970716581967
C,HIST1H2AA,0.0069409090184433505,-0.053164236345153874,-0.08509355593189824,0.00010869565217391305,0.043478260869565216,0.009457529653453159,0.012343408244186435
C,ODF1,0.0,-0.04445421122260065,-0.08524839047950022,0.0,0.0,2.182057492632776e-05,3.187771678303897e-05
C,ZNF582,0.0,-0.04265419372107877,-0.08530838744215755,0.0,0.0,1.2369226297433364e-05,1.8228281724740185e-05
C,APC2,0.8222315764613402,-0.05704868169059152,-0.08539878523849753,0.015815217391304436,0.30434782608695654,0.16201262966034985,0.19079748779915257
C,INSM1,0.0,-0.042803720953958735,-0.08560744190791747,0.0,0.0,8.278799171055302e-06,1.2263882012021378e-05
C,MMRN1,0.027767619348145815,-0.03268994329966274,-0.0859210469858711,0.00043478260869565224,0.17391304347826086,0.03318135135161092,0.041793528924793065
C,SELENOM,4.736999074205781,0.5704027582114666,-0.08603115007244178,0.377771739130385,0.17391304347826086,4.193763104803376e-12,7.596072285117374e-12
C,CRYGN,0.21291820146384882,-0.01435391813792053,-0.08610062513136313,0.0034782608695652145,0.3695652173913043,0.6601161407062142,0.7124349193866916
C,RSF1,6.787373826885487,0.3266725307818019,-0.08610414711781811,0.8403260869562567,0.06521739130434782,5.612742070030672e-11,9.802200224639884e-11
C,GGTLC3,0.01000163149554429,-0.048910529995331194,-0.08613636150827364,0.00016304347826086958,0.043478260869565216,0.0008372316916272811,0.001150386635596708
C,PCDHGA6,0.6236148079083152,0.1875322006178456,-0.08633263319102835,0.011576086956521776,0.34782608695652173,0.0004896738377649301,0.0006791233432086693
C,RELL1,5.768179322274022,0.12041369039157956,-0.08641313378217053,0.6088586956520166,0.13043478260869565,5.98110809677208e-06,8.91131733720371e-06
C,RALYL,0.0,-0.04695473741748963,-0.08653392158805995,0.0,0.0,5.559708794738999e-05,8.007311399821095e-05
C,SIGLEC9,0.0104491895048878,-0.03804712925738825,-0.0865434480196643,0.00016304347826086958,0.06521739130434782,0.0026587615464069123,0.0035690879139185358
C,MGST2,6.791757106627727,3.3215706175850017,-0.08671226202210214,0.8180434782606149,0.043478260869565216,7.67102344972549e-15,1.5384382382184015e-14
C,NAA40,5.270852753756203,0.3981973066704638,-0.08683358943483555,0.50342391304337,0.08695652173913043,3.1597439830365744e-11,5.567554215403768e-11
C,METTL5,8.296357043557444,1.169968728470459,-0.08686435567128648,0.9826630434779295,0.021739130434782608,5.967986278393502e-14,1.147827829986164e-13
C,UNC45A,5.595318119334917,-0.012162345174891342,-0.08713282801405153,0.5860869565215924,0.15217391304347827,0.4622427170962498,0.5072681357144007
C,OIT3,0.0586723376543814,-0.024963315061137442,-0.08720709444401728,0.0008695652173913042,0.30434782608695654,0.2152085286247371,0.25057860532777865
C,BAAT,0.24659873979404198,-0.0059060766188705205,-0.08721366766702329,0.004076086956521735,0.2826086956521739,0.879299115505068,0.9306684976596481
C,PRKD1,0.5974859825961774,0.2550562190806843,-0.08737354443480871,0.010597826086956546,0.34782608695652173,5.8797311661302715e-06,8.764502348740635e-06
C,TEX13D,0.0,-0.05095172342659896,-0.08751479448804274,0.0,0.0,1.2364499456777008e-05,1.822364453200817e-05
C,TDRD1,0.0,-0.047625062949937486,-0.08772020045534035,0.0,0.0,1.7424098699258057e-05,2.5553598258554215e-05
C,CCDC173,0.1681710537939284,0.020072132823531486,-0.08772971075110955,0.002717391304347825,0.2608695652173913,0.5155465980608698,0.5632294919748939
C,CCDC39,0.010411463234005505,-0.06797166530690942,-0.08812115217461289,0.00016304347826086958,0.06521739130434782,5.528044315286244e-07,8.517729073428664e-07
C,PAEP,0.0035913780693481077,-0.0422876746640586,-0.08816672739746531,5.4347826086956524e-05,0.021739130434782608,0.0003451408434337185,0.0004818452166747348
C,WDR92,4.287875137562286,0.15108137065088734,-0.08820020681165008,0.3061413043478096,0.1956521739130435,5.765918071157242e-06,8.598307017441033e-06
C,ANKRD24,1.1150139550299631,0.3693563262158107,-0.0884284660591701,0.024076086956521674,0.3695652173913043,5.517318647696441e-08,8.773270398778047e-08
C,SLC17A7,0.0,-0.046307035828101695,-0.08893935374323468,0.0,0.0,1.1049173163349259e-05,1.630498656233393e-05
C,MIP,0.010590995912393908,-0.04812690445419168,-0.08909383941740573,0.00016304347826086958,0.06521739130434782,0.0001904816092887773,0.000268517202780019
C,CHRM2,0.0,-0.044550383826641136,-0.08910076765328227,0.0,0.0,0.00044710297400494566,0.0006211979471649792
C,MATK,0.024393926546378127,-0.03239131118955628,-0.08917654892549068,0.0003804347826086957,0.15217391304347827,0.02558852041323657,0.03243721264148518
C,GCSAML,0.0,-0.04640161793930665,-0.08919141473636458,0.0,0.0,4.364836690557004e-06,6.533154448884909e-06
C,BRMS1L,5.87115455178457,0.4465767499890365,-0.08927434527400457,0.6286956521737465,0.10869565217391304,1.0221154453391113e-11,1.828285450098422e-11
C,RANBP3L,0.020718883624812622,-0.03935143355479516,-0.08935969458339395,0.00032608695652173916,0.10869565217391304,0.012560812060699186,0.016280126576749283
C,TMEM35A,0.0,-0.05769611857145191,-0.08947119900869324,0.0,0.0,5.730770466886918e-06,8.547269359634254e-06
C,VEPH1,0.08177208807441307,-0.003913124548139094,-0.08959833717069125,0.0011956521739130436,0.17391304347826086,0.8787995903628942,0.9301954885027997
C,PHF13,5.803518848393064,0.1750853544350992,-0.08960482838331618,0.6197826086954897,0.06521739130434782,1.5679571010224318e-07,2.4584559182105523e-07
C,TMEM64,5.825817166860698,0.5653856544929754,-0.08971293755926801,0.6035869565215842,0.15217391304347827,2.408279485275292e-12,4.392544405137977e-12
C,ZNF154,0.003522244518726788,-0.05791596082109969,-0.0897729475969893,5.4347826086956524e-05,0.021739130434782608,1.888007330474311e-07,2.951534361508259e-07
C,QSER1,7.7226557616216445,0.6247980082546754,-0.09022259625110252,0.9492934782605538,0.0,8.632789927684012e-13,1.5962435970245216e-12
C,DEPDC5,5.480216463541626,0.21851408820735063,-0.09043534883721716,0.552391304347695,0.21739130434782608,1.4518044610466932e-08,2.352565539615141e-08
C,STAMBP,7.028432468846991,0.07105775050271301,-0.0905246564230362,0.8781521739127608,0.043478260869565216,0.00025707555825118004,0.0003606647479991764
C,OSR1,0.00704372046406416,-0.05379488927740851,-0.09058997126596151,0.00010869565217391305,0.043478260869565216,8.988861379586775e-06,1.3302768342081106e-05
C,KMT5B,6.923579455435772,-0.011241526315799888,-0.09064243176154108,0.8549456521736412,0.043478260869565216,0.35887190437854943,0.3976427719626723
C,SRP68,7.8793394569104205,-0.024025778417292365,-0.09078644855835094,0.9580978260866366,0.021739130434782608,0.017260072694262267,0.022169306760188686
C,AP3M1,7.290577126812678,0.6642356425873572,-0.09080434020672357,0.9057608695649219,0.021739130434782608,6.932199056933341e-13,1.2851299902185216e-12
C,NELFCD,8.511635756414789,0.22251955006333013,-0.09120551030780355,0.9845652173909721,0.0,1.8288494414034657e-09,3.046110065384239e-09
C,ECSIT,7.236152461596596,0.17983658512545553,-0.09120919941338013,0.9044565217388355,0.0,2.360041892293299e-08,3.798406981317561e-08
C,OCIAD2,8.14094835468034,0.24057151307913305,-0.09135266806898734,0.9753260869561938,0.0,9.22754873426797e-10,1.5518526378601478e-09
C,FOXL2NB,0.06407477210991284,-0.017296556540436395,-0.09151808321739711,0.0010326086956521738,0.2608695652173913,0.43590090428216205,0.4794392557306415
C,AC084121.12,0.003534947479191733,-0.04593085861619914,-0.09158765357430934,5.4347826086956524e-05,0.021739130434782608,0.00010152195591767854,0.00014480923643672258
C,YKT6,8.260730685435538,0.1503419137965345,-0.09159176376299882,0.9793478260866267,0.0,1.0432800760836095e-07,1.6451212158646756e-07
C,PNKD,5.916762962778409,0.032669213088051485,-0.09167430097874174,0.6548369565215604,0.13043478260869565,0.06777166460570956,0.0834227059071211
C,SPACA3,0.0,-0.04583953755909779,-0.09167907511819558,0.0,0.0,0.00018126102322965225,0.00025579155893665917
C,TCEAL4,7.525712184656865,2.138695568011493,-0.0916919853544611,0.9230978260866529,0.021739130434782608,1.6951395829195995e-14,3.3442646253192396e-14
C,A4GALT,5.238840423780232,2.5735278507698287,-0.09178472224057455,0.486032608695552,0.13043478260869565,1.170946806500238e-14,2.3289501142808448e-14
C,MROH6,2.5117155332742804,0.8430874209943751,-0.09193382743328504,0.09211956521739385,0.34782608695652173,1.1640779445683398e-12,2.142814515959976e-12
C,SPSB2,4.302944926571959,0.0072183591558223625,-0.09202405448553108,0.3051086956521579,0.21739130434782608,0.7698052654033912,0.8209218587790466
C,PLSCR2,0.03793867526257135,-0.07749716920043478,-0.09219823759910895,0.0005978260869565217,0.21739130434782608,4.660868661996652e-05,6.730260480470488e-05
C,LCE3A,0.0,-0.04611332169941807,-0.09222664339883614,0.0,0.0,1.2024701173029352e-05,1.77290204327568e-05
C,FGL2,0.0,-0.04616120330713338,-0.09232240661426676,0.0,0.0,7.810777004751992e-06,1.158149693808054e-05
C,CT62,0.08801154323335765,-0.004056467250046034,-0.09255783247744721,0.00141304347826087,0.13043478260869565,0.8642166762522431,0.9158058014170519
C,C4BPA,0.0,-0.04632798064551756,-0.09265596129103512,0.0,0.0,2.5705289538645564e-05,3.745841571156772e-05
C,TOX4,7.282487171220943,0.25689187958286475,-0.09296178827696178,0.9113043478257888,0.0,7.392430579680903e-10,1.2471908596561328e-09
C,KNCN,0.045243427334800856,-0.02390244314697726,-0.09304831362875537,0.0007065217391304347,0.2608695652173913,0.16804662324288425,0.19751446401321499
C,MMP8,0.02462273464529569,-0.034245634103122424,-0.09311400285154055,0.0003804347826086957,0.15217391304347827,0.020446736503677548,0.026157200774670805
C,ZNF781,0.0,-0.04659412959485559,-0.09318825918971119,0.0,0.0,1.0789901516346635e-06,1.6478718154301787e-06
C,AK7,2.868358072971352,0.24466774137604475,-0.09358258550303189,0.12222826086956913,0.2608695652173913,1.8994234395270434e-06,2.877392071665416e-06
C,FBXO34,5.9122451815682195,0.30387728371468015,-0.09404204385899462,0.6595108695650365,0.08695652173913043,3.5302283356040764e-10,6.006216996580405e-10
C,PSENEN,6.47924747274858,-0.05226524364540808,-0.09410231224624255,0.7801630434780238,0.08695652173913043,2.0108663453547466e-05,2.9411558660294783e-05
C,C2CD4A,0.13973119347118387,-0.027873969484996014,-0.09417200214812016,0.002119565217391305,0.1956521739130435,0.3459462614641921,0.38382555458069156
C,NTRK1,0.01728924358543281,-0.05095846918882645,-0.09418240242497021,0.0002717391304347826,0.08695652173913043,0.001034981012966968,0.0014156602640220083
C,EPS15L1,6.295039760386597,0.025106641231868565,-0.09430581503603985,0.7435869565215191,0.043478260869565216,0.13361531080793862,0.16017416269104312
C,CXCL12,0.0,-0.07495477777504106,-0.09471708127704861,0.0,0.0,0.0011173288697439734,0.0015261981090039106
C,PRKAB2,4.69010481336705,0.4088933149640912,-0.09483806480139911,0.3781521739129935,0.15217391304347827,6.327663946771938e-11,1.1032041008986295e-10
C,OR10Z1,0.0,-0.04750451502306628,-0.09500903004613256,0.0,0.0,2.9031257433195228e-05,4.223867907123624e-05
C,ZNF430,3.24513775240741,0.5622441937091267,-0.09501594539156732,0.16125000000000567,0.21739130434782608,1.638157941607083e-11,2.911111432716854e-11
C,ZNF524,4.123931573807737,0.3368326386497347,-0.09540625584423257,0.2809239130434735,0.1956521739130435,1.0382504478280245e-09,1.7429253215214473e-09
C,EBI3,0.010081066336362292,-0.04820685616371107,-0.09597860428832111,0.00010869565217391305,0.043478260869565216,0.0001311069784796749,0.00018622054201132852
C,HDGFL3,7.82229069178732,-0.09128212339918562,-0.09618053315546948,0.9579347826083758,0.0,3.4880358343170917e-25,9.764919655196173e-25
C,DMRTA2,0.02467993519641583,-0.07566639701577695,-0.0962342660613,0.0003804347826086957,0.15217391304347827,2.7398028881462672e-06,4.1322238709321915e-06
C,LINC02694,0.02102028228989629,-0.039503224018550734,-0.09634360192771217,0.00032608695652173916,0.13043478260869565,0.0078097021973278285,0.010236012080839933
C,HTR2B,0.003443794278221117,-0.04655134628297128,-0.09654648684416368,5.4347826086956524e-05,0.021739130434782608,0.00029513995919947704,0.0004131290682661562
C,CAMKK2,6.5506171470751715,0.06288235892869576,-0.09680499931859465,0.7875543478258464,0.0,0.0015896557547310577,0.0021559524407194068
C,KDM3A,6.605250610791441,0.47560513919709546,-0.0969732249519728,0.7675543478258557,0.13043478260869565,1.1332058418713157e-11,2.0240655230725804e-11
C,SLC16A12,0.22044546306822904,0.061609933840080955,-0.09722559538806713,0.003532608695652171,0.21739130434782608,0.08624439824746251,0.10473009476111332
C,PCDHA10,0.04117972808722552,-0.06767323095272541,-0.0973499924035283,0.0005434782608695652,0.21739130434782608,0.0008594904758524996,0.0011801835214473124
C,C11orf16,0.003526472773577477,-0.04691665795007597,-0.09735978867372941,5.4347826086956524e-05,0.021739130434782608,6.787739145698315e-05,9.740392534822056e-05
C,GRB2,7.961316923735202,-0.008634001973348404,-0.09746375332115953,0.9647282608692422,0.0,0.4581281844434004,0.5029017142859409
C,FMR1NB,0.0070215926528984455,-0.07489629250944481,-0.09754225736177782,0.00010869565217391305,0.043478260869565216,2.1233787398294586e-06,3.2124553620619886e-06
C,COPA,7.889197209202678,0.1676309027561036,-0.09759496967372971,0.9590217391301145,0.0,5.756817371873893e-08,9.147826147040973e-08
C,RAB30,4.302234084576641,0.8986276384203853,-0.09775440814106862,0.3012499999999858,0.2391304347826087,4.611148916418016e-13,8.59483283395103e-13
C,MAP1LC3B,7.010102731867504,0.4588124663339439,-0.09798850082104416,0.8747826086953711,0.06521739130434782,1.1578147329275945e-11,2.0668253174096617e-11
C,RETNLB,0.0035614996174542558,-0.04725159052425017,-0.0980646806659546,5.4347826086956524e-05,0.021739130434782608,3.0474012518184182e-05,4.43064936063001e-05
C,G6PC3,5.1235209894065035,-0.07483549598819117,-0.09809703303546247,0.4690217391303425,0.17391304347826086,5.979332663157272e-06,8.909388345899159e-06
C,INSC,0.023775962580686656,-0.06928593867086455,-0.09832653143666076,0.0002717391304347826,0.10869565217391304,0.0002567973643828706,0.00036030173019212214
C,BEST2,0.014126203443502171,-0.04757615672759081,-0.09851297930259724,0.0002173913043478261,0.08695652173913043,0.00032104551834909715,0.00044884856605037856
C,TBX5,0.0,-0.051164123104405074,-0.09869672709198335,0.0,0.0,3.3758148477389567e-06,5.07289196247029e-06
C,ZNF687,5.028709686448895,-0.032363099492650704,-0.09888712395430144,0.4596195652173034,0.10869565217391304,0.07176010246228724,0.08819164316535608
C,MAGEA3,0.0,-0.04945487925577642,-0.09890975851155284,0.0,0.0,3.661963055858844e-05,5.308757925080723e-05
C,F10,0.0035913780693481077,-0.04768669194636407,-0.09896476196207625,5.4347826086956524e-05,0.021739130434782608,0.00012999139028738716,0.00018469261240387506
C,SYNPO2L,0.013865502890895425,-0.04820455970577059,-0.09900709262113794,0.0002173913043478261,0.08695652173913043,0.00014779529329821673,0.00020942657471487505
C,DCLRE1C,4.75201568596074,0.2116851542740088,-0.09905741097690335,0.3882608695651627,0.17391304347826086,1.626557740992069e-07,2.548397549565138e-07
C,UTS2,0.003517539389701091,-0.048142261390584216,-0.09980206217086952,5.4347826086956524e-05,0.021739130434782608,0.0057648377211354665,0.007609667912094273
C,COLEC12,0.003481847268047068,-0.052083711201008936,-0.10035436175612868,5.4347826086956524e-05,0.021739130434782608,0.00031797936905156635,0.0004446624648481611
C,CPT1C,0.06888099067919981,-0.09844338489386656,-0.10037528517936237,0.0010869565217391304,0.06521739130434782,2.3929866196009583e-05,3.4909651307513036e-05
C,AAK1,6.2322349700894915,0.11255116860347325,-0.10048440415577975,0.7209782608693557,0.043478260869565216,1.258222710175433e-05,1.8537754581191906e-05
C,PI4KB,7.009924075907198,0.08680546729071192,-0.1006023100876714,0.877173913043196,0.0,7.536544118970725e-05,0.00010799874132597576
C,PSMG3,8.25241068861748,0.01746326451900515,-0.1006331414246695,0.9749999999996722,0.0,0.20949423185625868,0.24420130819498348
C,RWDD1,7.114809786189925,0.1364547241161107,-0.10127002118098805,0.8965217391301435,0.043478260869565216,1.0565671631731333e-06,1.6140256540626178e-06
C,KLRF2,0.010542053696096424,-0.04539262588883881,-0.10132730547377404,0.00016304347826086958,0.06521739130434782,0.00037548074705854597,0.0005236105857965412
C,TMEM89,0.23875592267724077,-0.02689407344761724,-0.10134897821274236,0.004021739130434778,0.2826086956521739,0.45204746735012535,0.49649138985420604
C,TRIM72,0.30106949137518824,0.09419707115263268,-0.10166175042217201,0.00489130434782608,0.2608695652173913,0.02019081718075484,0.025835157056816452
C,FKBP11,5.009728842812651,0.01653407025478515,-0.10187402592101691,0.44489130434774504,0.08695652173913043,0.43141099105244485,0.4746980880588352
