cell_id,context,ntc_id,total_counts,n_genes_by_counts,pct_counts_mt,good_turing_unseen_pct
C_ctrl_005462,C,non-targeting-30,25136.0,6336,0.25063652,9.003023551877785
C_ctrl_005463,C,non-targeting-30,29405.0,6968,0.31627274,7.896616221730998
C_ctrl_005464,C,non-targeting-30,17999.0,5800,0.18889938,13.461858992166231
C_ctrl_005465,C,non-targeting-30,6345.0,3517,0.78802204,34.405043341213556
C_ctrl_005466,C,non-targeting-30,12227.0,4625,1.0468634,18.262860881655353
C_ctrl_005467,C,non-targeting-30,39575.0,7669,0.7580543,5.508528111181302
C_ctrl_005468,C,non-targeting-30,19977.0,6043,0.20023026,11.678430194723932
C_ctrl_005469,C,non-targeting-30,22163.0,6245,0.48729867,10.914587375355321
C_ctrl_005470,C,non-targeting-30,15988.0,5537,0.12509382,14.948711533650238
C_ctrl_005471,C,non-targeting-30,10777.0,4469,0.38971886,21.462373573350654
C_ctrl_005472,C,non-targeting-30,31786.0,7147,1.3118984,6.833197004970742
C_ctrl_005473,C,non-targeting-30,39731.0,7494,0.21142182,5.4491455035111125
C_ctrl_005474,C,non-targeting-30,21314.0,6291,1.3324575,11.396265365487473
C_ctrl_005475,C,non-targeting-30,15985.0,5398,0.31279325,14.40725680325305
C_ctrl_005476,C,non-targeting-30,12819.0,4870,0.63187456,17.78609875965364
C_ctrl_005477,C,non-targeting-30,36644.0,7190,0.20740093,5.65713350070953
C_ctrl_005478,C,non-targeting-30,15947.0,5513,0.3386217,15.275600426412492
C_ctrl_005479,C,non-targeting-30,11155.0,4202,0.14343344,18.59255939040789
C_ctrl_005480,C,non-targeting-30,20175.0,6211,0.6592317,11.757125154894672
C_ctrl_005481,C,non-targeting-30,11213.0,4688,0.4637474,20.850798180683135
C_ctrl_005482,C,non-targeting-30,25236.0,6770,0.6221271,9.427009034712317
C_ctrl_005483,C,non-targeting-30,19022.0,5939,0.6045632,12.748396593418148
C_ctrl_005484,C,non-targeting-30,17350.0,5658,0.3573487,13.654178674351584
C_ctrl_005485,C,non-targeting-30,15979.0,5465,0.5882721,14.537830903060266
C_ctrl_005486,C,non-targeting-30,38487.0,7293,0.46509212,5.544729389144386
C_ctrl_005487,C,non-targeting-30,23900.0,6442,0.14644352,9.514644351464435
C_ctrl_005488,C,non-targeting-30,38590.0,7055,0.25654313,5.1515936771184245
C_ctrl_005489,C,non-targeting-30,30510.0,7202,1.5372009,7.745001638806949
C_ctrl_005490,C,non-targeting-30,25280.0,6247,0.26107594,9.018987341772151
C_ctrl_005491,C,non-targeting-30,24525.0,6532,0.24057084,9.247706422018348
C_ctrl_005492,C,non-targeting-30,11003.0,4619,0.13632645,21.094247023539033
C_ctrl_005493,C,non-targeting-30,27346.0,6638,2.5049367,8.063336502596357
C_ctrl_005494,C,non-targeting-30,15224.0,5176,0.28901732,15.396741986337362
C_ctrl_005495,C,non-targeting-30,25164.0,6650,0.5881418,9.22349388014624
C_ctrl_005496,C,non-targeting-30,30243.0,6244,0.5455808,6.907383526766525
C_ctrl_005497,C,non-targeting-30,22357.0,6321,0.23258933,10.614125329874312
C_ctrl_005498,C,non-targeting-30,22067.0,6168,0.16767119,10.495309738523588
C_ctrl_005499,C,non-targeting-30,31028.0,7184,0.9024107,7.228954492716256
C_ctrl_005500,C,non-targeting-30,25206.0,6526,0.3491232,9.247798143299214
C_ctrl_005501,C,non-targeting-30,28495.0,7207,1.5581682,8.15581680996666
C_ctrl_005502,C,non-targeting-30,28783.0,6852,0.62536913,7.824062814855991
C_ctrl_005503,C,non-targeting-30,39989.0,7478,0.9577634,5.156418014954112
C_ctrl_005504,C,non-targeting-30,29263.0,6743,0.80306184,7.982776885486792
C_ctrl_005505,C,non-targeting-30,43955.0,7922,0.7211921,4.518257308611079
C_ctrl_005506,C,non-targeting-30,9472.0,4202,0.16891892,23.61697635135135
C_ctrl_005507,C,non-targeting-30,23424.0,6408,0.34579918,10.109289617486338
C_ctrl_005508,C,non-targeting-30,17072.0,5694,0.73219305,13.858950328022493
C_ctrl_005509,C,non-targeting-30,17608.0,5741,0.5565652,13.579054975011358
C_ctrl_005510,C,non-targeting-30,29162.0,6919,0.77498114,7.780673479185241
C_ctrl_005511,C,non-targeting-30,27095.0,6888,0.5794427,8.4369809928031
C_ctrl_005512,C,non-targeting-30,15002.0,5388,0.179976,15.764564724703373
C_ctrl_005513,C,non-targeting-30,39991.0,7769,0.72016203,5.511240029006527
C_ctrl_005514,C,non-targeting-30,10605.0,4360,0.15087223,20.33946251768034
C_ctrl_005515,C,non-targeting-30,40705.0,7428,0.53801745,5.1246775580395525
C_ctrl_005516,C,non-targeting-30,17555.0,5733,0.461407,13.483338080318997
C_ctrl_005517,C,non-targeting-30,22470.0,6175,0.952381,10.191366266132622
C_ctrl_005518,C,non-targeting-30,10596.0,4407,0.40581352,20.9041147602869
C_ctrl_005519,C,non-targeting-30,18983.0,6080,0.23178633,12.606015908971186
C_ctrl_005520,C,non-targeting-30,30948.0,6965,0.6333204,7.312265736073414
C_ctrl_005521,C,non-targeting-30,24534.0,6626,1.2757806,9.684519442406456
C_ctrl_005522,C,non-targeting-30,30261.0,6826,0.6642213,7.203991936816364
C_ctrl_005523,C,non-targeting-30,23701.0,6525,0.9071347,10.100839627019957
C_ctrl_005524,C,non-targeting-30,20450.0,6007,0.797066,11.511002444987776
C_ctrl_005525,C,non-targeting-30,22545.0,6505,0.48347747,10.711909514304724
C_ctrl_005526,C,non-targeting-30,9836.0,4299,1.148841,23.332655551037007
C_ctrl_005527,C,non-targeting-30,18653.0,5751,1.4367663,12.834396611805072
C_ctrl_005528,C,non-targeting-30,19575.0,5959,0.12260537,12.199233716475096
C_ctrl_005529,C,non-targeting-30,4878.0,2777,0.16400164,37.45387453874539
C_ctrl_005530,C,non-targeting-30,21592.0,6514,0.5048166,11.953501296776585
C_ctrl_005531,C,non-targeting-30,17847.0,5409,0.4482546,11.929175771838404
C_ctrl_005532,C,non-targeting-30,24240.0,6663,0.18564357,9.542079207920793
C_ctrl_005533,C,non-targeting-30,24430.0,6652,0.6139992,9.631600491199345
C_ctrl_005534,C,non-targeting-30,6684.0,3582,0.29922202,32.57031717534411
C_ctrl_005535,C,non-targeting-30,35470.0,7416,1.1446292,6.047363969551734
C_ctrl_005536,C,non-targeting-30,17685.0,5804,0.1809443,13.813966638394119
C_ctrl_005537,C,non-targeting-30,14226.0,5045,0.47799805,16.835371854351187
C_ctrl_005538,C,non-targeting-30,15410.0,5321,0.31148607,15.54185593770279
C_ctrl_005539,C,non-targeting-30,34296.0,7054,1.3325169,6.082341964077443
C_ctrl_005540,C,non-targeting-30,43267.0,7553,0.6448332,4.784246654494187
C_ctrl_005541,C,non-targeting-30,16978.0,5861,0.4240782,14.483449169513488
C_ctrl_005542,C,non-targeting-30,25298.0,6834,0.56130916,9.423669855324531
C_ctrl_005543,C,non-targeting-30,35092.0,7329,1.1598085,6.2264903681750825
C_ctrl_005544,C,non-targeting-30,15995.0,5586,0.1500469,15.0109409190372
C_ctrl_005545,C,non-targeting-30,24018.0,6380,1.1158298,9.50120742776251
C_ctrl_005546,C,non-targeting-30,17164.0,5804,0.52435327,14.530412491260778
C_ctrl_005547,C,non-targeting-30,20943.0,6188,0.3676646,11.158859762211717
C_ctrl_005548,C,non-targeting-30,26852.0,6438,1.8546104,8.267540592879488
C_ctrl_005549,C,non-targeting-30,20482.0,6195,0.16111708,11.756664388243335
C_ctrl_005550,C,non-targeting-30,28265.0,6574,1.2205908,7.8613125773925345
C_ctrl_005551,C,non-targeting-30,12726.0,4972,1.0136728,19.141914191419144
C_ctrl_005552,C,non-targeting-30,37700.0,7547,0.1193634,5.549071618037135
C_ctrl_005553,C,non-targeting-30,46709.0,7772,0.8199705,4.114838682052709
C_ctrl_005554,C,non-targeting-30,26205.0,6889,0.6754436,9.265407365006679
C_ctrl_005555,C,non-targeting-30,17512.0,5925,0.5367748,13.89333028780265
C_ctrl_005556,C,non-targeting-30,17706.0,6010,1.6661018,14.063029481531684
C_ctrl_005557,C,non-targeting-30,28434.0,6948,0.98121965,8.194415136808047
C_ctrl_005558,C,non-targeting-30,31301.0,7032,0.33545256,6.983802434427015
C_ctrl_005559,C,non-targeting-30,36484.0,7547,0.24120162,5.9176625370025215
C_ctrl_005560,C,non-targeting-30,10345.0,4521,0.42532626,23.160947317544707
C_ctrl_005561,C,non-targeting-30,18873.0,6116,0.44508028,12.870237906003284
C_ctrl_005562,C,non-targeting-30,18918.0,5735,0.42287767,12.057299925996405
C_ctrl_005563,C,non-targeting-30,23310.0,6485,0.5062205,10.141570141570142
C_ctrl_005564,C,non-targeting-30,12802.0,5105,1.5778784,18.8876738009686
C_ctrl_005565,C,non-targeting-30,23409.0,6270,0.23495236,10.021786492374728
C_ctrl_005566,C,non-targeting-30,22049.0,6549,0.8571817,10.744251439974603
C_ctrl_005567,C,non-targeting-30,26312.0,6340,1.4024019,8.04575858923685
C_ctrl_005568,C,non-targeting-30,13223.0,5046,0.34031612,17.53762383725327
C_ctrl_005569,C,non-targeting-30,29800.0,6821,0.96308726,7.426174496644295
C_ctrl_005570,C,non-targeting-30,18523.0,5720,0.7774119,12.692328456513524
C_ctrl_005571,C,non-targeting-30,46159.0,7772,0.106154814,4.289521003487944
C_ctrl_005572,C,non-targeting-30,26181.0,6415,0.23681295,8.265536075780146
C_ctrl_005573,C,non-targeting-30,37066.0,7686,0.9469595,5.746506232126477
C_ctrl_005574,C,non-targeting-30,35629.0,7424,0.5725673,6.087737517191052
C_ctrl_005575,C,non-targeting-30,22119.0,6027,0.415932,10.127040101270401
C_ctrl_005576,C,non-targeting-30,12586.0,4509,0.23836009,16.653424439853804
C_ctrl_005577,C,non-targeting-30,33309.0,7263,0.15010959,6.430694406917049
C_ctrl_005578,C,non-targeting-30,23574.0,6594,0.7381013,10.414015440739798
C_ctrl_005579,C,non-targeting-30,28879.0,7106,0.9383981,8.296686173343952
C_ctrl_005580,C,non-targeting-30,29788.0,6892,0.51027256,7.5735195380690215
C_ctrl_005581,C,non-targeting-30,15826.0,5349,0.7898395,14.893213698976368
C_ctrl_005582,C,non-targeting-30,26497.0,6801,0.79631656,8.72551609616183
C_ctrl_005583,C,non-targeting-30,19024.0,5726,0.4152649,12.084735071488646
C_ctrl_005584,C,non-targeting-30,28424.0,6769,0.41866028,8.053053757388122
C_ctrl_005585,C,non-targeting-30,28237.0,7074,0.78974396,8.27283351630839
C_ctrl_005586,C,non-targeting-30,14173.0,5116,0.2963381,16.26331757567205
C_ctrl_005587,C,non-targeting-30,32032.0,6865,1.0520729,6.637112887112887
C_ctrl_005588,C,non-targeting-30,10968.0,4514,0.46498907,20.550692924872354
C_ctrl_005589,C,non-targeting-30,17723.0,5970,0.095920555,13.925407662359646
C_ctrl_005590,C,non-targeting-30,12355.0,4982,0.7932011,19.401052205584783
C_ctrl_005591,C,non-targeting-30,13444.0,5259,0.36447486,18.922939601309135
C_ctrl_005592,C,non-targeting-30,14950.0,5208,0.16053513,15.37123745819398
C_ctrl_005593,C,non-targeting-30,37802.0,7351,1.1216338,5.4415110311623724
C_ctrl_005594,C,non-targeting-30,41272.0,7597,0.29317698,4.9767396782322155
C_ctrl_005595,C,non-targeting-30,16044.0,5519,0.39267012,15.164547494390426
C_ctrl_005596,C,non-targeting-30,25292.0,6923,0.30444407,9.469397437925036
C_ctrl_005597,C,non-targeting-30,28590.0,7158,0.58761805,8.209164043371809
C_ctrl_005598,C,non-targeting-30,31839.0,7193,0.54964036,6.994566412261691
C_ctrl_005599,C,non-targeting-30,29368.0,6837,0.5584309,7.589893761917733
C_ctrl_005600,C,non-targeting-36,22874.0,6277,3.160794,10.243070735332692
C_ctrl_005601,C,non-targeting-36,20705.0,5958,0.34291235,11.098768413426708
C_ctrl_005602,C,non-targeting-36,35538.0,7032,0.54870844,5.83319263886544
C_ctrl_005603,C,non-targeting-36,33581.0,7147,0.2322742,6.536434293201513
C_ctrl_005604,C,non-targeting-36,20114.0,5873,0.2982997,11.638659640051705
C_ctrl_005605,C,non-targeting-36,16680.0,4424,1.5767386,11.43285371702638
C_ctrl_005606,C,non-targeting-36,21906.0,6189,0.8673423,10.659180133296813
C_ctrl_005607,C,non-targeting-36,18892.0,5929,0.3811137,13.053144188016091
C_ctrl_005608,C,non-targeting-36,26644.0,6751,0.14262122,8.463443927338238
C_ctrl_005609,C,non-targeting-36,35268.0,7013,0.20698652,5.985596007712374
C_ctrl_005610,C,non-targeting-36,39881.0,7345,1.0230436,5.278202652892355
C_ctrl_005611,C,non-targeting-36,29675.0,6734,0.27632686,7.366470092670598
C_ctrl_005612,C,non-targeting-36,25206.0,6261,0.3411886,8.906609537411727
C_ctrl_005613,C,non-targeting-36,40845.0,7681,0.45293182,4.974905129146775
C_ctrl_005614,C,non-targeting-36,45747.0,7837,0.33882004,4.30192143747131
C_ctrl_005615,C,non-targeting-36,19546.0,5837,0.7827689,11.818274838841706
C_ctrl_005616,C,non-targeting-36,16336.0,5317,0.47135162,13.797747306562194
C_ctrl_005617,C,non-targeting-36,36589.0,7262,1.0522288,5.862417666511793
C_ctrl_005618,C,non-targeting-36,20200.0,5970,0.519802,11.544554455445544
C_ctrl_005619,C,non-targeting-36,22107.0,6267,0.36187634,10.607499886913647
C_ctrl_005620,C,non-targeting-36,34450.0,7467,0.96952105,6.403483309143686
C_ctrl_005621,C,non-targeting-36,21557.0,5821,0.25513753,10.497750150763093
C_ctrl_005622,C,non-targeting-36,18344.0,6150,0.15808985,13.470344526820758
C_ctrl_005623,C,non-targeting-36,16845.0,5784,0.45117247,14.306915998812704
C_ctrl_005624,C,non-targeting-36,42161.0,7919,1.3045232,5.040203031237399
C_ctrl_005625,C,non-targeting-36,13909.0,5207,0.3379107,17.30534186497951
C_ctrl_005626,C,non-targeting-36,48162.0,8022,0.41526514,4.277231012001163
C_ctrl_005627,C,non-targeting-36,17306.0,5780,0.8494164,14.24361493123772
C_ctrl_005628,C,non-targeting-36,25420.0,6525,0.62549174,9.32336742722266
C_ctrl_005629,C,non-targeting-36,21776.0,5894,0.37656134,10.341660543717854
C_ctrl_005630,C,non-targeting-36,8083.0,3886,0.19794631,26.8217246072003
C_ctrl_005631,C,non-targeting-36,23130.0,6384,0.6268915,9.93514915693904
C_ctrl_005632,C,non-targeting-36,23678.0,6485,1.6175352,10.068417940704451
C_ctrl_005633,C,non-targeting-36,22790.0,6160,0.8512505,10.01316366827556
C_ctrl_005634,C,non-targeting-36,16388.0,5359,0.5308763,13.656333902855748
C_ctrl_005635,C,non-targeting-36,27131.0,6874,1.8650253,8.838597913825513
C_ctrl_005636,C,non-targeting-36,16385.0,5459,0.128166,14.232529752822703
C_ctrl_005637,C,non-targeting-36,42242.0,7708,0.47582975,5.03290563893755
C_ctrl_005638,C,non-targeting-36,19389.0,5908,0.3971324,12.37299499716334
C_ctrl_005639,C,non-targeting-36,37952.0,7720,0.95383644,5.886382799325464
C_ctrl_005640,C,non-targeting-36,28956.0,5751,0.53874844,7.480314960629921
C_ctrl_005641,C,non-targeting-36,19838.0,5911,0.20667405,11.543502369190442
C_ctrl_005642,C,non-targeting-36,10972.0,4305,0.48304778,19.504192489974482
C_ctrl_005643,C,non-targeting-36,12936.0,4840,1.0435992,18.034941249226964
C_ctrl_005644,C,non-targeting-36,10045.0,4407,0.76655054,22.64808362369338
C_ctrl_005645,C,non-targeting-36,9941.0,4330,0.21124636,22.744190725279147
C_ctrl_005646,C,non-targeting-36,11286.0,4714,0.21265285,21.05263157894737
C_ctrl_005647,C,non-targeting-36,13124.0,5227,0.5181347,19.231941481255713
C_ctrl_005648,C,non-targeting-36,15544.0,5512,0.5597015,15.999742665980442
C_ctrl_005649,C,non-targeting-36,20395.0,5733,0.4314783,10.860505025741602
C_ctrl_005650,C,non-targeting-36,34557.0,7640,0.804468,6.791677518303094
C_ctrl_005651,C,non-targeting-36,26152.0,6475,1.0171306,8.783267054144998
C_ctrl_005652,C,non-targeting-36,6845.0,3458,0.4674945,30.16800584368152
C_ctrl_005653,C,non-targeting-36,8476.0,3690,0.8730534,23.961774421897122
C_ctrl_005654,C,non-targeting-36,16878.0,5557,0.8176324,14.598886123948335
C_ctrl_005655,C,non-targeting-36,16424.0,5621,1.2603507,14.746712128592304
C_ctrl_005656,C,non-targeting-36,19810.0,6119,1.0802624,12.574457344775366
C_ctrl_005657,C,non-targeting-36,9449.0,3965,0.66673726,21.832998200867817
C_ctrl_005658,C,non-targeting-36,18927.0,5751,0.6445818,12.743699476937708
C_ctrl_005659,C,non-targeting-36,38934.0,7368,0.08219037,5.357784969435455
C_ctrl_005660,C,non-targeting-36,13881.0,5175,0.7348174,16.9080037461278
C_ctrl_005661,C,non-targeting-36,19204.0,6031,0.98417,12.940012497396376
C_ctrl_005662,C,non-targeting-36,27791.0,6650,0.5073585,8.250872584649708
C_ctrl_005663,C,non-targeting-36,16247.0,5388,0.86785257,14.082599864590385
C_ctrl_005664,C,non-targeting-36,24103.0,6500,0.6015849,9.650251006098825
C_ctrl_005665,C,non-targeting-36,17348.0,5641,0.4553839,13.350242102836061
C_ctrl_005666,C,non-targeting-36,25233.0,6889,0.23778386,9.642135299013198
C_ctrl_005667,C,non-targeting-36,20718.0,6029,0.7722753,11.212472246355826
C_ctrl_005668,C,non-targeting-36,30890.0,6797,0.6798317,6.6461638070573
C_ctrl_005669,C,non-targeting-36,29590.0,7037,1.0341332,7.5633660020277125
C_ctrl_005670,C,non-targeting-36,32127.0,6822,0.12139322,6.77311918324151
C_ctrl_005671,C,non-targeting-36,10065.0,4399,1.2220566,22.99056135121709
C_ctrl_005672,C,non-targeting-36,14759.0,5251,0.18293923,16.51873433159428
C_ctrl_005673,C,non-targeting-36,23118.0,6337,0.33739942,10.459382299506878
C_ctrl_005674,C,non-targeting-36,34245.0,6722,0.09052417,6.2169659804351
C_ctrl_005675,C,non-targeting-36,27513.0,6970,0.9995275,8.257914440446335
C_ctrl_005676,C,non-targeting-36,34916.0,7655,0.41528237,6.263604078359491
C_ctrl_005677,C,non-targeting-36,8457.0,4214,0.30743763,27.574790114697883
C_ctrl_005678,C,non-targeting-36,26098.0,6737,0.70120317,8.682657674917618
C_ctrl_005679,C,non-targeting-36,22113.0,6170,0.43413377,10.229276895943563
C_ctrl_005680,C,non-targeting-36,35552.0,7479,0.21939695,5.707133213321332
C_ctrl_005681,C,non-targeting-36,34192.0,7511,0.7750351,6.431328965839962
C_ctrl_005682,C,non-targeting-36,27100.0,6903,0.7490775,8.424354243542435
C_ctrl_005683,C,non-targeting-36,38192.0,7099,0.38489735,5.548282362798492
C_ctrl_005684,C,non-targeting-36,31264.0,7312,1.5481064,7.44946264073695
C_ctrl_005685,C,non-targeting-36,26204.0,6566,0.66783696,8.487253854373378
C_ctrl_005686,C,non-targeting-36,25459.0,6579,0.1963942,8.798460269452846
C_ctrl_005687,C,non-targeting-36,49458.0,7738,0.45695338,4.003396821545554
C_ctrl_005688,C,non-targeting-36,31150.0,6736,1.9614767,7.117174959871589
C_ctrl_005689,C,non-targeting-36,28210.0,6675,0.33321518,7.890818858560794
C_ctrl_005690,C,non-targeting-36,12962.0,5014,0.8100602,18.862829810214475
C_ctrl_005691,C,non-targeting-36,24282.0,6406,1.3960959,9.863273206490405
C_ctrl_005692,C,non-targeting-36,25489.0,6506,0.4237122,9.105888814782848
C_ctrl_005693,C,non-targeting-36,17944.0,5780,0.71890324,14.166295140436915
C_ctrl_005694,C,non-targeting-36,22920.0,6533,0.2356021,10.205061082024432
C_ctrl_005695,C,non-targeting-36,31673.0,6907,0.1894358,7.223818394215893
C_ctrl_005696,C,non-targeting-36,27286.0,6672,0.08062743,8.381587627354687
C_ctrl_005697,C,non-targeting-36,20565.0,6224,0.6759057,11.74325309992706
C_ctrl_005698,C,non-targeting-36,4146.0,2581,0.5547516,42.2575976845152
C_ctrl_005699,C,non-targeting-36,8237.0,3832,0.4006313,25.591841689935656
C_ctrl_005700,C,non-targeting-36,25331.0,6754,0.39872095,9.687734396589159
C_ctrl_005701,C,non-targeting-36,20028.0,6123,0.32454565,12.118034751348112
C_ctrl_005702,C,non-targeting-36,18307.0,5711,0.15840936,12.57988747473644
C_ctrl_005703,C,non-targeting-36,31345.0,7123,0.4530228,7.05375657999681
C_ctrl_005704,C,non-targeting-36,14706.0,5352,0.44879642,16.50346797225622
C_ctrl_005705,C,non-targeting-36,13843.0,5306,0.39008886,17.70569963158275
C_ctrl_005706,C,non-targeting-36,13250.0,5040,0.7773585,18.316981132075473
C_ctrl_005707,C,non-targeting-36,10850.0,4599,0.23041475,21.456221198156683
C_ctrl_005708,C,non-targeting-36,16625.0,5550,0.8060151,14.267669172932331
C_ctrl_005709,C,non-targeting-36,14285.0,5160,0.5880294,16.39481974098705
C_ctrl_005710,C,non-targeting-36,32763.0,7116,0.40899795,6.818667399200318
C_ctrl_005711,C,non-targeting-36,38376.0,7466,0.25797373,5.7171148634563265
C_ctrl_005712,C,non-targeting-36,24160.0,6401,1.0264901,9.466059602649006
C_ctrl_005713,C,non-targeting-36,19265.0,5814,0.14015053,12.276148455748768
C_ctrl_005714,C,non-targeting-36,5338.0,2875,1.6672912,32.91494941925815
C_ctrl_005715,C,non-targeting-36,29427.0,6816,0.13932782,7.6154551942093995
C_ctrl_005716,C,non-targeting-36,15302.0,5327,0.37250033,15.573127695726049
C_ctrl_005717,C,non-targeting-36,34871.0,7217,0.79435635,6.240142238536319
C_ctrl_005718,C,non-targeting-36,25293.0,6847,0.4467639,9.271339896414027
C_ctrl_005719,C,non-targeting-36,19374.0,5921,0.51099414,11.727056880355114
C_ctrl_005720,C,non-targeting-36,37270.0,7345,1.1215454,5.814327877649584
C_ctrl_005721,C,non-targeting-36,5657.0,3151,0.70708853,35.05391550291674
C_ctrl_005722,C,non-targeting-36,24039.0,5352,0.7945422,8.77740338616415
C_ctrl_005723,C,non-targeting-36,16123.0,5194,0.3783415,13.992433170005581
C_ctrl_005724,C,non-targeting-36,36485.0,7470,0.45224065,6.175140468685761
C_ctrl_005725,C,non-targeting-36,30747.0,6786,0.75779754,6.943766871564706
C_ctrl_005726,C,non-targeting-36,22729.0,6577,0.3959699,10.792379779136786
C_ctrl_005727,C,non-targeting-36,33067.0,7253,0.37802038,6.668279553633532
C_ctrl_005728,C,non-targeting-36,34670.0,6996,0.5912893,5.96769541390251
C_ctrl_005729,C,non-targeting-36,29543.0,6723,0.8089903,7.118437531733406
C_ctrl_005730,C,non-targeting-36,19388.0,5799,0.6808335,11.94037548999381
C_ctrl_005731,C,non-targeting-36,31080.0,7241,0.32818535,7.351994851994852
C_ctrl_005732,C,non-targeting-36,26434.0,6727,0.2685935,8.55337822501324
C_ctrl_005733,C,non-targeting-36,22132.0,6295,0.57382977,10.794324959334899
C_ctrl_005734,C,non-targeting-36,14270.0,5045,0.29432374,16.306937631394533
C_ctrl_005735,C,non-targeting-36,12411.0,4611,0.18531948,17.363629038755942
C_ctrl_005736,C,non-targeting-36,21958.0,6213,1.0155752,10.784224428454323
C_ctrl_005737,C,non-targeting-36,43504.0,7521,0.9516367,4.5857852151526295
C_ctrl_005738,C,non-targeting-36,8539.0,3984,0.2107975,26.068626302845768
C_ctrl_005739,C,non-targeting-36,14442.0,5280,0.24234872,16.701287910261737
C_ctrl_005740,C,non-targeting-36,17732.0,5734,0.47935936,13.79427024588315
C_ctrl_005741,C,non-targeting-36,10190.0,4513,0.7262022,23.159960745829245
C_ctrl_005742,C,non-targeting-36,9383.0,4232,0.23446658,24.23531919428754
C_ctrl_005743,C,non-targeting-36,27727.0,7071,0.89443505,8.576477801420998
C_ctrl_005744,C,non-targeting-36,22016.0,6238,1.0901163,10.565043604651162
C_ctrl_005745,C,non-targeting-36,22051.0,6156,0.92966306,10.3850165525373
C_ctrl_005746,C,non-targeting-36,21283.0,6168,1.5505333,11.370577456185687
C_ctrl_005747,C,non-targeting-36,6875.0,3450,0.17454545,29.44
C_ctrl_005748,C,non-targeting-36,8360.0,3873,0.39473683,25.586124401913874
C_ctrl_005749,C,non-targeting-36,14663.0,5161,0.9343245,15.849416899679465
C_ctrl_005750,C,non-targeting-36,21837.0,6346,0.57700235,10.944726839767368
C_ctrl_005751,C,non-targeting-36,18248.0,5761,0.40004385,12.971284524331434
C_ctrl_005752,C,non-targeting-36,22868.0,6351,0.4941403,10.37694595067343
C_ctrl_005753,C,non-targeting-36,8294.0,3982,0.3737642,27.21244272968411
C_ctrl_005754,C,non-targeting-36,25662.0,6353,0.6273868,8.662613981762918
C_ctrl_005755,C,non-targeting-36,16519.0,5439,0.44191536,14.062594588050125
C_ctrl_005756,C,non-targeting-36,15001.0,5232,0.18665422,16.178921405239652
C_ctrl_005757,C,non-targeting-36,17275.0,5615,0.41678724,13.892908827785817
C_ctrl_005758,C,non-targeting-36,15099.0,5289,0.59606594,15.875223524736738
C_ctrl_005759,C,non-targeting-36,12723.0,5128,0.51874554,19.767350467657
C_ctrl_005760,C,non-targeting-36,13551.0,5012,1.0921704,17.334514058003098
C_ctrl_005761,C,non-targeting-36,29431.0,6881,0.44510892,7.604226835649485
C_ctrl_005762,C,non-targeting-36,15126.0,5356,0.9982811,15.536162898320772
C_ctrl_005763,C,non-targeting-36,32489.0,7293,0.9233895,6.663793899473668
C_ctrl_005764,C,non-targeting-36,20300.0,6266,1.8226601,11.9064039408867
C_ctrl_005765,C,non-targeting-36,14382.0,5102,0.5701571,16.179947156167433
C_ctrl_005766,C,non-targeting-36,18628.0,5848,0.48851195,12.932145157826927
C_ctrl_005767,C,non-targeting-36,20839.0,6188,0.47027206,11.531263496328998
C_ctrl_005768,C,non-targeting-36,19539.0,5739,0.660218,11.694559598751216
C_ctrl_005769,C,non-targeting-36,27046.0,6661,1.2201434,8.44856910448865
C_ctrl_005770,C,non-targeting-36,10925.0,4673,0.5949657,21.446224256292908
C_ctrl_005771,C,non-targeting-36,13137.0,5019,0.72314835,17.903630965973967
C_ctrl_005772,C,non-targeting-36,32874.0,7036,0.7422279,6.81389547971041
C_ctrl_005773,C,non-targeting-36,21274.0,6165,0.31023785,10.886528156435086
C_ctrl_005774,C,non-targeting-36,14500.0,5207,0.5862069,16.344827586206897
C_ctrl_005775,C,non-targeting-36,25934.0,6530,0.9678414,8.75298835505514
C_ctrl_005776,C,non-targeting-36,30232.0,6879,0.15215665,7.296903942842022
C_ctrl_005777,C,non-targeting-36,18695.0,6072,0.6044397,13.383257555496122
C_ctrl_005778,C,non-targeting-36,24890.0,6499,0.6187224,9.260747288067497
C_ctrl_005779,C,non-targeting-36,17042.0,5693,0.9036498,14.493604037084848
C_ctrl_005780,C,non-targeting-36,28290.0,7047,0.42771298,8.48356309650053
C_ctrl_005781,C,non-targeting-36,11712.0,4630,0.7001366,19.458674863387976
C_ctrl_005782,C,non-targeting-36,29147.0,6855,0.24016194,7.770954129069887
C_ctrl_005783,C,non-targeting-36,19632.0,5700,0.44824773,11.578035859820702
C_ctrl_005784,C,non-targeting-36,14928.0,4786,0.17416935,14.261789924973204
C_ctrl_005785,C,non-targeting-36,17259.0,5803,0.60837823,14.131757343994437
C_ctrl_005786,C,non-targeting-36,3680.0,2401,1.3043478,46.141304347826086
C_ctrl_005787,C,non-targeting-36,18279.0,5130,0.158652,11.674599266918321
C_ctrl_005788,C,non-targeting-36,13538.0,4992,0.14773232,17.292066775003693
C_ctrl_005789,C,non-targeting-36,14627.0,5356,0.21193685,16.524236001914268
C_ctrl_005790,C,non-targeting-36,14105.0,5153,0.21269053,16.59695143566111
C_ctrl_005791,C,non-targeting-36,16272.0,5604,0.27040315,14.78613569321534
C_ctrl_005792,C,non-targeting-36,10060.0,4538,0.26838964,23.727634194831015
C_ctrl_005793,C,non-targeting-36,25911.0,6746,0.21226506,8.745320520242368
